artists,title,genre,src,bpm,tags,rating
Madonna Benny_Benassi,Celebration
Pink_Is_Punk Benny_Benassi,Perfect Storm 
Benny_Benassi Planet_Funk,Lemonade
Congorock Steve_Angello,Babylon
Congorock,Ivory
Zedd Matthew_Koma Congorock,Spectrum
Afrojack Dada_Life R3hab,Prutataaa
Chuckie Dada_Life,Who Is Ready To Jump
Dada_Life,Don't Stop
Dada_Life,Feed the Dada
Dada_Life,Kick Out The Epic Motherfker
Dada_Life,Rolling Stones T Shirt
Dada_Life,So Young So High
Dada_Life,White Noise Red Meat 
Dan_Black Dada_Life Kid_Cudi,Symphonies
Duck_Sauce Dada_Life,Big Bad Wolf
Kaskade Dada_Life Dan_Black,Ice
Kaskade Dada_Life,Llove
Madonna Dada_Life,Girl Gone Wild
david_guetta chris_willis fergie lmfao,gettin_over_you
kelly_rowland david_guetta,commander
david_guetta chris_willis,gettin_over
Joachim_Garraud David_Guetta,Rock The Choice
david_guetta,everytime we touch
Nicki_Minaj David_Guetta,Turn Me on
david_guetta,memories
david_guetta,toyfriend
Afrojack David_Guetta,Louder Than Words
David_Guetta,Delirious
David_Guetta Akon,Sexy Bitch
David_Guetta Chris_Willis,Love is gone
David_Guetta FloRida,Club Cant Handle Me
David_Guetta Will.I.Am,I Wanna Go Crazy
David_Guetta Rihanna,Whos That Chick 
DAVID_GUETTA,love don't let me go
David_Guetta Nicky_Romero,Metropolis
David_Guetta,Baby when the light
David_Guetta,Delirious
David_Guetta Sia,She Wolf
David_Guetta Tocadisco,Tomorrow Can't Wait
David_Guetta Kelly_Rowland,When Love Takes Over
Flo_Rida David_Guetta Nicky_Romero Sia,Wild Ones
Joachim_Garraud David_Guetta Foremost_Poets Dj_T,Moonraker is freemind
Hard_Rock_Sofa DJ_Squire Max'C Tom_Tyger,Just Can't Stay Away
Hard_Rock_Sofa,Quasar 
Swanky_Tunes Hard_Rock_Sofa,The Edge 
Hardwell Nero,Cobra Promises
Example Hardwell Dannic,Say Nothing
Hardwell,Cobra
Hardwell Dannic,Kontiki 
Hardwell JoeySuki,Munster 
Hardwell Rehab Rene_Amesz,Blue Magic
Hardwell Showtek,How We Do
Hardwell,Spaceman
Hardwell Gotye Tom_Buster,Spaceman I Used To Know
Jake_Shanahan Hardwell Sebastien_Lintz,Passion
Martin_Solveig Kele Hardwell,Ready 2 Go
Nari Milani Otto_Knows Hardwell Thomas_Gold,Million Atoms To Apologize
Hardwell Taio_Cruz Flo_Rida,Hangover
The_Naked_and_The_Famous Tiesto Hardwell,Young Blood
Skrillex,First Of The Year
SKRILLEX,BANGARANG
Skrillex,Make It Bun Dem
NERVO Afrojack, We're All No One
Steve_Aoki Angger_Dimas Iggy_Azalea,Beat Down
Steve_Aoki Zuper_Blahq,I'm in da house
Steve_Aoki Kid_Cudi,Pursuit Of Happiness
Steve_Aoki Laidback_Luke Lil_Jon,Turbulence
Steve_Aoki Sidney_Samson,Wake Up Call
Steve_Aoki Angger_Dimas,Steve Jobs
Steve_Aoki,The Kids Will Have Their Say
The_Bloody_Beetroots Steve_Aoki,WARP
Hard_Rock_Sofa Swanky_Tunes Hardwell Chuckie,Here We Move It 2 The Drum
Swanky_Tunes Max_C,Sending My Love 
Swanky_Tunes Hard_Rock_Sofa,Apogee
Swanky_Tunes Ben_McInerney,Make Some Noise
Swanky_Tunes Peking_Duk James_Mcnally,You Are Like Nobody Else
Swanky_Tunes,Right Now
Swanky_Tunes,Smolengrad
AN21 Max_Vangeli Steve_Angello,H8RS 
Axwell Bob_Sinclar Ron_Carroll,What A Wonderful World
Axwell Ingrosso Angello Laidback_Luke Deborah_Cox,Leave The World Behind
Coldplay Swedish_House_Mafia,Every Teardrop Is A Waterfall
Dirty_South Rudy Axwell,Let It Go
TV_Rock Rudy Axwell,In The Air Remix
Axwell Ivan_Gough Feenixpawl Georgi_Kay,In My Mind
Michael_Calfan Axwell,Resurrection
Miike_Snow Sebastian_Ingrosso Dirty_South,Silvia
Steve_Angello,Knas 
Steve_Angello AN21,Flonko
Steve_Angello AN21,Valodja 
Steve_Angello Hardwell Laidback_Luke Robin_Sm,Be vs Show Me Love
Steve_Angello Laidback_Luke,Gypsy
Steve_Angello,Monday
Steve_Angello,Rave 'n' Roll 
Steve_Angello,Tivoli 
Steve_Angello,Yeah 
Supermode Axwell Steve_Angello,Tell Me Why
Swedish_House_Mafia John_Martin, Don't You Worry Child
Swedish_House_Mafia John_Martin, Save The World Tonight
Swedish_House_Mafia Pharrell_Williams,One 
Swedish_House_Mafia,Greyhound
Swedish_House_Mafia,Miami 2 Ibiza
Swedish_House_Mafia Robin_S Hardwell,Show One Love
swedish_house_mafia,until one
Swedish_House_Mafia Knife_Party,Antidote
Temper_Traps Axwell Dirty_South,Sweet Disposition
Tim_Mason Steve_Angello,The Moment
Tommy_Trash deadmau5 Chris_James,The Veldt
Tommy_Trash Steve_Aoki Wynter_Gordon,Ladi Dadi
Tommy_Trash Lindsey_Ray,Slumber
Tommy_Trash,Cascade
Tommy_Trash,Future Folk 
Tommy_Trash,Monkey See Monkey Do
Tommy_Trash,Ohrwurm 
Tommy_Trash,Reload
Tommy_Trash,Sunrise
Tommy_Trash,The End
Calvin_Harris Scissor_Sisters,Only The Horses
Ludovico_Einaudi,A Fuoco
Ludovico_Einaudi,Al di Là Del Vetro
Ludovico_Einaudi,Ancora
Ludovico_Einaudi,Burning
Ludovico_Einaudi,Dietro Casa
Ludovico_Einaudi,Discovery At Night
Ludovico_Einaudi,divenire
Ludovico_Einaudi,DNA
Ludovico_Einaudi,Due Tramonti
Ludovico_Einaudi,Eden Roc
Ludovico_Einaudi,Elements
Ludovico_Einaudi,Experience
Ludovico_Einaudi,Fairytale
Ludovico_Einaudi,Fly
Ludovico_Einaudi,Fuori dal mondo
Ludovico_Einaudi,Giorni Dispari
Ludovico_Einaudi,I Giorni
Ludovico_Einaudi,Il viaggio d`Inverno
Ludovico_Einaudi,Indaco
Ludovico_Einaudi,In un'altra vita
Ludovico_Einaudi,Lady Labyrinth
Ludovico_Einaudi,La Linea Scura
Ludovico_Einaudi,Leo
Ludovico_Einaudi,Life
Ludovico_Einaudi,Limbo
Ludovico_Einaudi,Luce dei miei occhi
Ludovico_Einaudi,Nightbook
Ludovico_Einaudi,Nuvole Bianche
Ludovico_Einaudi,Nuvole Nere
Ludovico_Einaudi,Oltremare
Ludovico_Einaudi,Brothers 
Ludovico_Einaudi,Questa Volta
Ludovico_Einaudi,Resta Con Me
Ludovico_Einaudi,Reverie
Ludovico_Einaudi,The Tower
Ludovico_Einaudi,Time Lapse
Ludovico_Einaudi,two trees
Ludovico_Einaudi,Una Mattina
Ludovico_Einaudi,Underwood
Ludovico_Einaudi,Walk
Ludovico_Einaudi,Waterways
Ludovico_Einaudi,Vento Di Domani
Ludovico_Einaudi,The Earth Prelude
Max_Richter,Beginning and Ending
Max_Richter,Embers
Max_Richter,Infra
Max_Richter,November
Max_Richter,The Leftovers Piano Theme
Max_Richter,The Twins
Max_Richter,Vivaldi
Max_Richter,Vladimir's Blues
Max_Richter,When She Went Away
Philip_Glass,Closing
Philip_Glass,Escape!
Philip_Glass,Glassworks
Philip_Glass,Mad Rush
Philip_Glass,Metamorphosis
Philip_Glass,Movement II
Philip_Glass,Symphony No 3
Philip_Glass,The Hours Suite   Movement III
Philip_Glass,The Light
Philip_Glass,The Poet Acts
philip_glass,violin concerto 2nd movement
Philip_Glass,Violin Concerto No1
Arvo_Pärt,Darf Ich
Arvo_Pärt,Festina Lente
Arvo_Pärt,Für Alina
Arvo_Pärt,Lamentate 10 Fragile e Conciliante
Arvo_Pärt,Lamentate 8 Lamentabile
Arvo_Pärt,Lamentate Pregando
Arvo_Pärt,Mozart Adagio
Arvo_Pärt,Psalom
Arvo_Pärt,Solitudine stato d'animo
Arvo_Pärt,Spiegel im Spiegel
Arvo_Pärt,Summa for Strings
Arvo_Pärt,Symphony No 4
Arvo_Pärt,Tabula Rasa
Arvo_Pärt,Trisagion for String Orchestra
Arvo_Pärt,Wenn Bach Bienen Gezuchtet Hatte
cinematic_orchestra,arrival of the birds
Cinematic_Orchestra,That Home
Cinematic_Orchestra,Lilac Wine
Cinematic_Orchestra,Transformation
Yann_Tiersen,7 PM
Yann_Tiersen,8mm
Yann_Tiersen,Atlantique Nord
Yann_Tiersen,Childhood   1
Yann_Tiersen,Childhood 2
Yann_Tiersen,Comptine d'Un Autre Été
Yann_Tiersen,Déjà loin
Yann_Tiersen,Derniere
Yann_Tiersen,First Rendezvous
Yann_Tiersen,Good Bye Lenin
Yann_Tiersen,I Saw Daddy Today
Yann_Tiersen,J'y suis jamais allé
Yann_Tiersen,La Boulange
Yann_Tiersen,L'Absente
Yann_Tiersen,La Chute
Yann_Tiersen,La Crise
Yann_Tiersen,La Dispute
Yann_Tiersen,La Longue Route
Yann_Tiersen,La Noyée
Yann_Tiersen,La Plage
Yann_Tiersen,La valse d'Amélie
Yann_Tiersen,Le Banquet
Yann_Tiersen,Le Fromveur
Yann_Tiersen,Le Jour d'Avant
Yann_Tiersen,Le Matin
Yann_Tiersen,Le Moulin
Yann_Tiersen,Le Quartier
Yann_Tiersen,Loin des Villes
Yann_Tiersen,Mother And Father
Yann_Tiersen,Mother's Journey
Yann_Tiersen,Naval
Yann_Tiersen,Octobre
Yann_Tiersen,Point Mort
Yann_Tiersen,Point Zero
Yann_Tiersen,Qu'en Reste T Il
Yann_Tiersen,Rue des Cascades
Yann_Tiersen,Summer 78'
Yann_Tiersen,Sur Le Fil
Yann_Tiersen,Watching Lara
unknown,Life in a Day Soundtrack Dawn
unknown,Life in a Day Soundtrack Fireworks and Lanterns
Wim_Mertens,Struggle For Pleasure
Hang_Massive,Once Again
Ezio_Bosso,Six Breaths
﻿The_Asteroids_Galaxy_Tour,The Golden Age
Adele,Turning Tables
Adele,Someone Like You
Adele,Hello
Adele,Skyfall
AWOLNATION,Sail
Bibio Catz_n_Dogz,Lovers Carvings
Carol_Anne_McGowan,Songs From a Cellar
Carol_Anne_McGowan,I'll Be Seeing You
Carol_Anne_McGowan,Liar for Love
Carol_Anne_McGowan,Mad Girl's Love Song
Carol_Anne_McGowan,Of Love
Carol_Anne_McGowan,So to the Sea
Carol_Anne_McGowan,The Hours
Carol_Anne_McGowan,Till My Dreamin's Done
Cat_Power,Werewolf
Coldplay,Always In My Head
Coldplay,Another's Arms
Coldplay,Atlas
Coldplay,Cemeteries of London
Coldplay,Charlie Brown
Coldplay,Clocks
coldplay,death and all his friends
Coldplay,Don't let it break your heart
Coldplay,Every Teardrop Is A Waterfall
Coldplay,Fix You
Coldplay,Gravity
Coldplay,Ink
Coldplay Jay_Z,Lost
Coldplay,Magic
Coldplay,Midnight
Coldplay,Moving To Mars
Coldplay,Oceans
Coldplay,Beautiful World
Coldplay,Clocks
Coldplay,Shiver
Coldplay,Talk
Coldplay,Trouble
Coldplay,Violet Hill
Coldplay,Viva_La_Vida
Coldplay,Yellow
Coldplay,O
Coldplay,Politik
Coldplay,Strawberry Swing
Coldplay,Swallowed In The Sea
Coldplay,The Scientist
Coldplay,Trouble
Coldplay,True Love
Coldplay,Ufo
Coldplay,Up In Flames
Coldplay,Up With the Birds
Coldplay,Us Against the World
Coldplay,What If
David_Garrett,Viva La Vida
Daughter,Amsterdam
Daughter,Candles
Daughter,Landfill
Daughter,Lifeforms
Daughter,Love
Daughter Bon_Iver,Perth
Daughter,Shallows
Daughter,Smother
Daughter,Still
Daughter,The Woods
Daughter,tomorrow
Daughter,Touch
Daughter,Winter
Daughter,Youth
Florence_And_The_Machine,All This And Heaven Too Good Quality
Florence_and_The_Machine,Heartlines
Florence_And_The_Machine,I'm not calling you a liar
Florence_and_The_Machine,Leave my body   
Florence_and_The_Machine,Lover to lover  
Florence_and_The_Machine,Seven Devils
Florence_and_The_Machine,Swimming
Florence_and_The_Machine,Addicted To Love
Florence_and_The_Machine,Bedroom Hymns
Florence_and_The_Machine,Between two lungs
Florence_and_The_Machine,Cosmic Love
Florence_and_The_Machine,Dog Days Are Over
Florence_and_The_Machine,Landscape
Florence_and_The_Machine,Never Let Me Go
Florence_and_The_Machine,Rabbit Heart 
Florence_and_The_Machine,Shake It Out
Florence_and_The_Machine,Spectrum
Florence_and_The_Machine,Strangeness and Charm
Florence_and_The_Machine,Take Care
Florence_and_The_Machine,What The Water Gave Me
Florence_and_The_Machine,You've Got the Love
Florence_And_The_Machine,Howl 
Florence_and_The_Machine,Breath of Life
Fun Janelle_Mone,We Are Young
Goodwill Hook_&_Sling,Take You Higher
Gotye Kimbra,Somebody That I Used To Know
Icona_Pop,I Love It
John_Legend,Who Did That To You
Kleerup,I Just Want To Make That Sad Boy Smile
Kleerup Lykke_Li,Until we bleed (HQ)
Kovacs,50 Shades of Black
Kovacs,Diggin
Kovacs,I've Seen That Face Before
Kovacs,My Love
Kovacs,The Devil You Know 
Kovacs,When The Lady's Hurt
Kovacs,Night Of The Nights
Kovacs,Wolf In Cheap Clothes
Lana_Del_Rey,Blue Jeans
Lana_del_Rey,Carmen
Lana_Del_Rey,Chelsea Hotel No 2
Lana_Del_Rey,Once Upon A Dream
Lana_Del_Rey,Pawn Shop Blues
Lana_Del_Rey,Put Me in a Movie
Lana_Del_Rey,Ride
Lana_del_Rey Asadinho,Summertime Sadness
Lana_Del_Rey,Summertime Sadness
Lana_Del_Rey,Video Games
Lana_Del_Rey, Without You
Mario Biondi,Handful of Soul
Milky_Chance,Down by the River
Milky_Chance,Feathery
Milky_Chance,Feathery (Slow Version)
Milky_Chance,Flashed Junk Mind
Milky_Chance,Indigo
Milky_Chance,Never mind
Milky_Chance,Running
Milky_Chance,Stolen Dance
Milky_Chance,Stunner
Milky_Chance,Sweet Sun
One_republic,All The Right Moves
One_Republic,Can't Stop
One_Republic,Feel Again
One_Republic,Good Life
One_Republic,Life in Color
One_Republic,Marchin On
One_Republic,Native
One_Republic,Secrets
Shigeru Umebayashi,Yumeji's Theme
SOKO,We Might Be Dead By Tomorrow
Stromae,ave cesaria
Stromae,carmen
Stromae,Formidable
Stromae,Je cours
Stromae,ta fête
Stromae,Te Quiero
﻿MGMT,Kids
Mgmt,Time To Pretend
30_seconds_to_mars,closer to the edge
30_seconds_to_mars,this is war
30_seconds_to_mars,A Beautiful Lie
30_seconds_to_mars,From Yesterday
30_seconds_to_mars,Kings And Queens
Blink_182,Dumpweed
Blink_182,Adam's Song
Blink_182,All The Small Things
Blink_182,always
Blink_182,Down
Blink_182,Every Time I Look For You
Blink_182,Feeling This
Blink_182,First Date
Blink_182,I Miss You
Blink_182,I'm Lost Without You
Blink_182,Not Now
Blink_182,Stay Together For The Kids
Blink_182,The Rock Show
Green_Day,Jesus Of Suburbia
linea_77,my magic skeleton
linea_77,mi vida
linea_77,overload
Linea_77,Il Senso
Linea_77,Aspettando Meteoriti
Linea_77,Non ricordi niente
Linea_77,Evoluzione
Linea_77,Fantasma
Linea_77 Tiziano_Ferro,Sogni Risplendono
Linea_77,Gocce
Linea_77,La Nuova Musica Italiana
Linea_77,Il Mostro
Linea_77,Inno all'odio
Linea_77,Moka
Linea_77,Sempre Meglio
LINEA_77,Vertigine
MUSE,Neutron Star Collision
Muse,Time Is Running Out
My_Chemical_Romance,Welcome To The Black Parade
prodigy,omen
Prodigy,Voodoo People
Prodigy,Warrior's Dance
PRODIGY,Invaders Must Die
Scissor_Sisters,Fire With Fire
serj_tankian,lie lie lie
serj_tankian,elect the dead
Serj_Tankian,Sky Is Over
Sistem_of_a_Down,Aerials
Sistem_Of_A_Down,B.Y.O.B
Sistem_Of_A_Down,Chop Suey
Sistem_Of_A_Down,Cigaro
Sistem_of_a_down,Hypnotize
Sistem_of_a_Down,Question!
Tre_Allegri_Ragazzi_Morti,Il Mondo Prima
Gogol_Bordello,Not A Crime
Gogol_Bordello,Start Wearing Purple
Gogol_Bordello,Super Taranta!
Gogol_Bordello,Wonderlust King
Imagine_Dragons,Radioactive
Muse,Madness
﻿Acid_Pauli,Nymbiotic,deep house,yt,126,,1
Denis_Horvat,Apart,techno,yt,123,melodic dark,2
Alex_Niggemann,Convection,techno,yt,121,melodic dark,2
Agents_Of_Time,Obsidian,techno,yt,126,melodic,2
aGlio,Theremin,techno,yt,124,melodic,2
Mind_Against,Gravity,techno,yt,123,melodic dark,2
Mind_Against,Eclipse,techno,yt,125,melodic dark,2
Mind_Against,Event Horizon,techno,yt,126,melodic dark,1
Darse,Horus,techno,yt,122,melodic dark,3
Tale_Of_Us Ovend,Red Sky,techno,yt,124,melodic dark,2
Alex.Do,Lumen,techno,yt,127,melodic,1
Alex_Smoke Tale_Of_Us,Dire Need,techno,yt,125,melodic dark,3
Alien_rain,Alienated A1,techno acid,yt,,2
Antigone,Ostinato II,techno,yt,128,melodic,2
Antigone,Ostinato I,techno,yt,128,melodic,2
Avi_Musaifi,Qarva,techno,yt,118,melodic dark,2
Baikal,Pelican's Flight,techno,yt,125,melodic,2
Boston_168,303 Regiment,techno acid,yt,128, 
Boston_168,Acid Morning,techno acid,yt,125,,2
Closed_I Distant,Aedes,techno,yt,124,melodic dark,2
Cosmin_TRG,In Your Body,techno,yt,128,heavy,2
Cryptik,Radiance,techno,yt,129,heavy,3
Cubicolor Patrice_Bäumel,Dead End Thrills,techno,yt,122,melodic,3
Darse,Valeant,techno,yt,123,dark melodic,1
Dast,Skulkyoe,techno,yt,126,melodic,2
Kobosil,Avernian,techno,yt,133,,2
Remco_Beekwilder,LSD,techno,yt,133,dark,2
Under_Black_Helmet,Impulsive Behavior,techno,yt,133,dark heavy,1
Slam,Blue Dragon,techno acid,yt,133,,1
999999999,300000003,techno acid,yt,133,,1
Treuhand,Shiva,techno acid,yt,133,heavy,3
ZIPPO,Pharaohs Line,techno,yt,133,boring,2
nthng,Last,techno,yt,132,,2
Vril,Tannhauser Gate,techno,yt,132,,2
Charlton,Unforgiven,techno acid,yt,132,heavy fat,3
Altinbas,Intonation,techno,yt,132,dark heavy,3
Eonan Oliver_Deutschmann,Substanz I,techno,yt,132,dark,1
Envoy Dax_J,Dark Manoeuvres,techno,yt,132,heavy,2
Trym,GTA Life,techno acid,yt,132,melodic,2
Bjarki,This 5321,techno,yt,132,heavy dark fat,2
Hemka Moteka,Apogee,techno,yt,132,dark heavy,2
747,holocene,techno acid,yt,132,,1
747,cretaceous,techno,yt,132,melodic,1
kangding_ray,rubi,techno,yt,131,dark,3
Etapp_Kyle,Quantum,techno,yt,131,dark melodic,1
SHDW Obscure_Shape,Augen Der Nacht (Ryan James Ford Version),techno,yt,131,,1
SHDW Obscure_Shape,Ein Freund Fürs Leben,techno,yt,131,heavy,1
Toms_Due Ambivalent,Magma,techno,yt,131,melodic heavy,2
Narciss,Einsamkeit,techno,yt,131,melodic,1
I_Hate_Models,Cyanure Dance,techno acid,yt,131,heavy,2
Jeroen_Search,The Future Is Ours,techno,yt,131,heavy,2
Diego_Amura,Euphausia,techno,yt,131,,2
Kangding_Ray,OUTREMER,techno,yt sp,131,dark melodic heavy,3
Kangding_Ray,LONE PYRAMIDS,techno,yt sp,131,dark melodic heavy,3
Kangding_Ray,RUBI,techno,yt sp,131,dark melodic heavy,3
Charlotte_de_Witte,Remember,techno,yt,130,acid,2
YYYY,Carry This Blood,techno,yt,130,melodic heavy,2
detroit's filthiest,erratic behavior,techno,spot,130,heavy,2
Lag Forward_Strategy_Group,Sama Doma,techno,yt,130,boring heavy,1
Dettmann Klock,Phantom Studies,techno,yt,130,dark melodic,3
Distant_Echoes,False Prophet,techno,yt,130,heavy,1
Elad_Magdasi,Hell Strike,techno acid,yt,130,heavy,2
Hector_Oaks,Uno A,techno,yt,130,melodic,2
Hush_Sleep,Hysteria,techno,yt,130,melodic dark,2
Jon_Hester,A Distant Spark,techno,yt,130,melodic,1
Melody_Boy_2000,Sound Stealer,techno,yt,130,melodic,3
Vertical_Spectrum Abstract_Division,Alpha Magnitude,techno,yt,130,melodic,1
Re-Axis,Breath,techno,yt,130,dark melodic,2
Bastinov,Solar System,techno,yt,130,melodic techno,2
Charles_Fenckler,Frozen Room,techno,yt,130,heavy,2
Cleric,The Key Of Night,techno,yt,130,heavy dark,2
Clouds,Chained to a Dead Camel,techno,yt,130,heavy,3
Clouds Perc,Chained To A Dead Camel,techno,yt,130,heavy fat,3
DCarbone,Discernment,techno,yt,130,heavy fat,2
Earthscape,Dysnomia,techno,yt,130,dark,2
Electric_Rescue,Forwer,techno,yt,130,,2
Flug,Insects,techno,yt,130,,1
Johannes_Heil,A2 [EXILE008],techno,yt,130,,1
Keepsakes,Galso In Camo,techno,yt,130,heavy,2
Lewis_Fautzi,Synthoponic,techno,yt,130,,1
Monoloc RØDHÅD,Things,techno,yt,130,dark heavy,2
Paula_Temple,Gegen,techno,yt,130,heavy,2
Regal,Rem,techno acid,yt,130,melodic,2
Toms_Due,Stratum,techno,yt,130,,2
VNP Luca_Agnelli,Wake Me Up,techno acid,yt,130,heavy,2
Works_Unit,Insulation One,techno,yt,130,,2
Slam,Constructivism,techno,yt,130,heavy,1
Minimum_Syndicat,MASS EVACUATION,techno,yt,130,heavy,2
Giacomo Renzi,Exit,techno acid,yt,130,heavy,2
DVS1,Electric,techno,yt,130,dark,2
Steve_Rachmad,Disturbance,techno,yt,130,,2
Nathan_Fake,Fortune Bru,techno acid,yt,130,melodic,2
Blawan,993,techno acid,yt,130,heavy,3
Dubiosity Pjotr_G,Black Frost,techno acid,yt,130,melodic,2
Dubiosity Pjotr_G,Bootstrap,techno acid,yt,130,heavy,2
James_Ruskin,DVS1,techno,yt,130,heavy,1
Johannes_Heil,Gospel Four,techno,yt,130,,2
Jonas_Kopp,Metatron,techno,yt,130,heavy,1
Jonas_Kopp,The Quantic Room,techno,yt,130,heavy,1
Roberto,Gibbus,techno,yt,130,heavy,2
Roman_Poncet,Atome II,techno,yt,130,heavy boring,2
Roman_Poncet,Atome I,techno,yt,130,heavy dark,3
SHNGL,Transcendental Apperception,techno,yt,130,heavy,1
VII_Circle Farrago,Alpha,techno,yt,130,heavy,1
Laval,The Emotion Machine,techno,yt,130,melodic,2
Maxime_Dangles,Our Own Choices,techno,yt,130,melodic heavy,2
Luca_Agnelli,Aplu,techno,yt,130,melodic heavy,2
Age_Of_Love Jam_&_Spoon,The Age Of Love,techno,yt,130,melodic old,3
Steve_Parker,The Prophet,techno,yt,130,heavy,1
747,proxima,techno acid,yt,130,,1
747,suture lines,techno,yt,130,melodic,2
747,astero ceras,techno,yt,130,melodic,2
747,tethys,techno acid,yt,130,melodic,2
747,cambrian,techno acid,yt,130,dark,1
vii_circle,eternal,techno,yt,130,dark heavy,1
747,pangea,techno acid,yt,130,melodic,2
steve_parker,acid machine,techno acid,yt,130,heavy dark,1
Kangding_Ray,LANIAKEA,techno,yt sp,130,dark melodic,2
Kangding_Ray,ONDE MANTIS,techno,yt sp,130,dark heavy,3
Kangding_Ray,DUNE,techno,yt sp,130,dark melodic heavy,3
moderat,seamonky,techno,yt,129,dark melodic,2
Cryptik,Radiance,techno,yt,129,heavy,3
Dyad,From Another Place,techno,yt,129,melodic,2
Dubiosity Pjotr_G,Trailer Park Prophet,techno,yt,129,melodic,1
Farrago,Trouble Will Follow,techno,yt,129,dark melodic,1
Głós,Cut Throats,techno,yt,129,heavy dark,2
Hush_Sleep,Amenti,techno,yt,129,dark heavy,1
Hush_Sleep,Hathor,techno,yt,129,dark heavy,1
Johannes_Heil,B2 EXILE007,techno,yt,129,melodic,3
Konstantin_Sibold,Mutter,techno acid,yt,129,melodic,3
Obscure_Shape SHDW,Die Wiederkehr,techno,yt,129,melodic dark,2
Perc Pessimist,Exit,techno,yt,129,,1
Sigha,Christ Figures,techno,yt,129,melodic dark,3
Kas:st,Noumene,techno,yt,129,dark melodic,1
Johannes_Heil,A1 EXILE007,techno,yt,129,melodic,2
Eomac Tommy_Four_Seven,Spectre,techno,yt,129,dark melodic,3
Someone_Outside Mallone AntiAlias_Hourglass,Cloud Atlas,techno,yt,129,melodic,2
Ansome,Mans Head,techno,yt,129,heavy,2
Cleric,2nd Limit,techno acid,yt,129,heavy,2
Emmanuel,Raven,techno,yt,129,,1
P_Leone,9V9,techno,yt,129,heavy,3
Toms_Due Luca_Agnelli,The Bridge,techno,yt,129,heavy,1
Markus Suckut,Your Head,techno acid,yt,129,,1
Keith_Carnal,Shallow,techno,yt,129,,2
ANGLE Luca_Agnelli,Hold Your Breath,techno,yt,129,heavy dark,2
Danny_Daze,Pop,techno,yt,129,heavy dark,2
Dodi_Palese,Brainscapes,techno acid,yt,129,,2
Johannes_Heil,Gospel Thirteen,techno,yt,129,melodic,2
Johannes_Heil Markus_Suckut,Gospel Twelve,techno,yt,129,heavy,3
Jonas_Kopp,Where Physic Ends,techno,yt,129,dark,2
Mathew_Jonson,Marionette,techno,yt,129,,2
Kangding_Ray,L'envol,electronic downtempo,yt sp,129,dark melodic,2
Kangding_Ray,Blank Empire,techno,yt sp,129,dark,2
Kangding_Ray,EPSILON,electronic downtempo,yt sp,129,dark melodic heavy,2
anna,when i am only a dream,techno,yt,128,,1
Mathame,Prophecy Amelie Lens Remix,techno,yt sp,128,dark melodic heavy,2
Antigone,Ostinato II,techno,yt,128,melodic,2
Antigone,Ostinato I,techno,yt,128,melodic,2
Boston_168,303 Regiment,techno acid,yt,128, ,
Cosmin_TRG,In Your Body,techno,yt,128,heavy,2
Dast,Hypnotize,techno,yt,128,dark heavy,1
Essē,Luce,techno,yt,128,dark melodic,2
Ellen_Allien Skudge,Mind Journey,techno,yt,128,melodic dark,1
Farrago,Her,techno,yt,128,dark melodic,1
Hush_Sleep,Ilmatar,techno,yt,128,heavy dark,1
Hush_Sleep,Mirth,techno,yt,128,dark heavy,1
Kevin_de_Vries,Eternity,techno,yt,128,heavy,1
nthng,Soms,techno,yt,128,melodic,2
Ricardo_Villalobos,Dexter,minimal,yt,128,,3
Rival_Consoles,Helios,deep house,yt,110,melodic,2
Rival_Consoles,Howl,techno,yt,121,,1
Rival_Consoles,Johannesburg,electronic downtempo,yt,127,melodic,3
Rival_Consoles,Lone,electronic downtempo,yt,99,melodic,2
Rival_Consoles Narrator,Recovery,techno,yt,122,melodic,3
Rival_Consoles,Slow Song,electronic,yt,120,melodic,2
Rival_Consoles,Walls,electronic downtempo,yt,141,melodic,2
Rival_Consoles,Sonne,electronic downtempo,yt,113,melodic,2
Rødhåd,Helldiver,techno,yt,128,dark heavy,2
Rødhåd,The Wall,techno,yt,128,heavy,2
SHDW Obscure_Shape James_Ruskin,Nachtblende,techno,yt,128,heavy,2
Woo_York,Black Soul,techno,yt,128,dark melodic,2
matHame,Act II,techno,yt,128,melodic dark,2
﻿2000_and_One,Kawasaki,techno,yt,128,heavy,2
Amelie_Lens,Contradiction,techno acid,yt,128,heavy,2
Amelie_Lens,Drift,techno acid,yt,128,heavy,2
Amelie_Lens,Paralyzed,techno acid,yt,128,dark,1
Angy_Kore Gabriel_Padrevita,Do You Know,techno,yt,128,heavy,2
Charlotte_de_Witte Hans Bouffmyhre,When The Going Gets Rough,techno,yt,128,heavy,1
Juxta_Position,Mist,techno,yt,128,,2
Luca_Agnelli,Long Delay,techno,yt,128,,1
Luca_Agnelli,Phoenix,techno acid,yt,128,,2
Luca_Agnelli,Turbo,techno,yt,128,,2
Perc,Look What Your Love Has Done To Me,techno,yt,128,dark heavy boring,3
Sam_Paganini Zøe,The Beat,techno,yt,128,heavy,2
Slam,Vapour,techno,yt,128,,2
Sopik,FLASH,techno,yt,128,,3
Christian_Wünsch,Fluid Mechanics,techno,yt,128,dark heavy,1
Mattia_Trani,Rage Condition,techno acid,yt,128,,1
Marco_Bailey,Nyctophilia,techno,yt,128,heavy,1
Pfirter,Fractales,techno,yt,128,heavy,2
Marco_Faraone,Boost,techno,yt,128,heavy,1
